"","Feature_ID","OTU_ID","SUM","CK_1","CK_2","CK_3","CK_4","CK_5","R_A17_1","R_A17_2","R_A17_3","R_A17_4","R_A17_5","R_dmi2_1","R_dmi2_2","R_dmi2_3","R_dmi2_4","R_dmi2_5","R_dmi3_1","R_dmi3_2","R_dmi3_3","R_dmi3_4","R_dmi3_5","R_ipd3_1","R_ipd3_2","R_ipd3_3","R_ipd3_4","R_ipd3_5","R_lyk3_1","R_lyk3_2","R_lyk3_3","R_lyk3_4","R_lyk3_5","R_nfp_1","R_nfp_2","R_nfp_3","R_nfp_4","R_nfp_5","R_pt4_1","R_pt4_2","R_pt4_3","R_pt4_4","R_pt4_5","RS_A17_1","RS_A17_2","RS_A17_3","RS_A17_4","RS_A17_5","RS_dmi2_1","RS_dmi2_2","RS_dmi2_3","RS_dmi2_4","RS_dmi2_5","RS_dmi3_1","RS_dmi3_2","RS_dmi3_3","RS_dmi3_4","RS_dmi3_5","RS_ipd3_1","RS_ipd3_2","RS_ipd3_3","RS_ipd3_4","RS_ipd3_5","RS_lyk3_1","RS_lyk3_2","RS_lyk3_3","RS_lyk3_4","RS_lyk3_5","RS_nfp_1","RS_nfp_2","RS_nfp_3","RS_nfp_4","RS_nfp_5","RS_pt4_1","RS_pt4_2","RS_pt4_3","RS_pt4_4","RS_pt4_5"
"3067","b3fa0b046ab236383c98daa2ec008b54","OTU2676",1833792.10722501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833792.10722501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3068","b401f53f17823aa337a85d84343b15d0","OTU3990",472269.955681748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472269.955681748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3069","b41210d0493b84af8e6ef253cd8f9c79","OTU1039",14813433.3074391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6992772.26946228,0,0,0,0,0,0,7820661.03797687,0,0,0,0,0,0,0,0,0
"3070","b41fe3f3c53a694d40a0886d20ab6ce4","OTU2579",5203620.14021572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5203620.14021572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3071","b43d022b054569928a1dbd06b2313f0b","OTU616",15395136.6848557,0,0,0,0,0,0,0,0,0,0,5567229.15516887,1560605.82492404,0,0,0,0,6102695.99877447,0,0,0,0,1123093.70897173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041511.99701656,0,0
"3072","b44b99bbb7625ecbc2430a693daa382c","OTU2239",4775230.98809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4775230.98809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3073","b45848b36bab9e17d76dd119c7dabb4d","OTU1973",16210282.8574785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16210282.8574785,0,0,0
"3074","b46a23573616ef487cce0d395798b69c","OTU364",91222902.0977998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939410.99625468,0,0,0,0,157423.318560583,0,0,0,0,0,557424.006177814,376209.425770031,0,0,1255949.69665135,0,0,0,0,0,0,0,5230504.05673759,3791952.78613386,4721273.57509328,1765539.62293658,0,4506959.58426966,4117738.24683176,1082610.75346687,4539978.22668388,0,0,2575685.52819781,4958973.9639158,0,0,3579203.48294737,0,0,0,0,8761853.43092191,0,0,8162118.65843621,8504968.87879984,0,0,7328279.66129032,0,5634959.46428571,0,0,4147016.5599051,3526868.17353176
"3075","b487f29ef79ec15062e4868b3bafd4e4","OTU2355",1253397.42260268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253397.42260268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3076","b4921d302d69f8c0dda8d93720c92468","OTU538",14624875.1168573,0,0,0,0,0,0,0,0,0,0,0,0,2690413.92523595,1532537.10242962,0,0,0,0,0,0,0,0,0,4643987.89753719,0,0,0,0,0,0,0,1391510.10578842,0,0,0,0,0,0,0,996975.130943177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369450.95492289,0
