"","Feature_ID","OTU_ID","SUM","CK_1","CK_2","CK_3","CK_4","CK_5","R_A17_1","R_A17_2","R_A17_3","R_A17_4","R_A17_5","R_dmi2_1","R_dmi2_2","R_dmi2_3","R_dmi2_4","R_dmi2_5","R_dmi3_1","R_dmi3_2","R_dmi3_3","R_dmi3_4","R_dmi3_5","R_ipd3_1","R_ipd3_2","R_ipd3_3","R_ipd3_4","R_ipd3_5","R_lyk3_1","R_lyk3_2","R_lyk3_3","R_lyk3_4","R_lyk3_5","R_nfp_1","R_nfp_2","R_nfp_3","R_nfp_4","R_nfp_5","R_pt4_1","R_pt4_2","R_pt4_3","R_pt4_4","R_pt4_5","RS_A17_1","RS_A17_2","RS_A17_3","RS_A17_4","RS_A17_5","RS_dmi2_1","RS_dmi2_2","RS_dmi2_3","RS_dmi2_4","RS_dmi2_5","RS_dmi3_1","RS_dmi3_2","RS_dmi3_3","RS_dmi3_4","RS_dmi3_5","RS_ipd3_1","RS_ipd3_2","RS_ipd3_3","RS_ipd3_4","RS_ipd3_5","RS_lyk3_1","RS_lyk3_2","RS_lyk3_3","RS_lyk3_4","RS_lyk3_5","RS_nfp_1","RS_nfp_2","RS_nfp_3","RS_nfp_4","RS_nfp_5","RS_pt4_1","RS_pt4_2","RS_pt4_3","RS_pt4_4","RS_pt4_5"
"1433","55b835cf541efc96c866fafdb49b1076","OTU1207",21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1434","55c07b6fa579a81f85ce3ac31cba9650","OTU864",40.3785488958991,0,24.6056782334385,0,15.7728706624606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1435","55ec05db3e40ac1a4e7662e1cfda4000","OTU3817",3.19148936170213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19148936170213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1436","55f5285de8d1eca3bb0c53d32a8c2302","OTU3921",4.67836257309941,0,4.67836257309941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1437","5614a5ee7f8b2915d4994afee92a2c73","OTU5357",0.591715976331361,0,0,0,0,0,0,0,0,0.591715976331361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1438","561b38e151f589a85ee875a12557469e","OTU1535",22,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"1439","5637c861d1e90292c2e406ecce536810","OTU3185",4.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1440","563a94c71f8a83b40efe2404077fcdad","OTU4967",1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1441","565833e7cdc10989857768bbc714ac4e","OTU957",87,19,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1442","56681aba093d2528c03308a84b064331","OTU4382",3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1443","5669b6956f4050675802f096d28191e8","OTU1782",5.18867924528302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18867924528302,0,0,0,0,0,0,0,0,0,0,0,0,0
"1444","566c3ea630108453a749254e49c5f9f7","OTU218",746,23,73,89,51,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,0,0,32,33,0,42,0,0,25,0,0,36,19,25,16,18,32,26,0,0,0,28,17,0,0,0,0,24,0,34,18
"1445","5677f903d688118382692aaf8b19bd88","OTU721",51.6245487364621,6.13718411552347,8.30324909747292,1.08303249097473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16606498194946,0,0,0,0,16.2454873646209,0,0,0,0,0,0,0,0,6.85920577617328,0,0,0,0,3.6101083032491,0,0,0,0,0,0,0,0,0,0,0,7.22021660649819,0,0
"1446","5683289769aa66c7fc48f969d8bb5268","OTU1527",16.728624535316,0,7.80669144981413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92193308550186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1447","569048d505f0c6390cdb479dd06f9d05","OTU4492",2.23048327137546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23048327137546,0,0
"1448","569418df588c6249c6525811063aacf5","OTU3505",1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1449","569fd3d372e22d7d0af1bbb1b6a677a5","OTU2608",16.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1450","56ace18a35bae6442d32279d465cce5f","OTU1197",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,3,0,3,0,0,0,2.5,0,0,0,4,0,0,0,5,0
"1451","56addd95068fe8e92d9f02841476eb27","OTU3322",6.66666666666667,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1452","56afb7feac7a5d33617f0cc63a8b9e3d","OTU393",203.211009174312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4495412844037,0,0,0,19.7247706422018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.63302752293578,0,0,0,0,0,0,0,0,28.4403669724771,0,27.9816513761468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8899082568807,0,0,0,0,0,0,0,0,0,37.1559633027523,22.9357798165138
"1453","56e200b71e5898bf10a17b731d3b73bd","OTU76",2106.01503759398,21.8045112781955,38.3458646616541,0,0,0,37.593984962406,0,0,0,0,0,40.6015037593985,58.6466165413534,0,101.503759398496,0,0,0,0,32.3308270676692,0,0,0,69.1729323308271,42.8571428571429,0,0,0,0,0,36.8421052631579,0,0,0,30.8270676691729,23.3082706766917,0,0,0,0,0,0,0,0,0,0,84.2105263157895,51.1278195488722,56.390977443609,117.293233082707,78.1954887218045,0,45.8646616541353,50.3759398496241,0,42.8571428571429,72.9323308270677,72.9323308270677,0,94.7368421052632,138.345864661654,72.1804511278196,0,0,41.3533834586466,81.203007518797,57.8947368421053,58.6466165413534,48.8721804511278,47.3684210526316,0,54.8872180451128,53.3834586466165,96.9924812030075,54.1353383458647
"1454","570f540070917e9e11f93a7fb51451d1","OTU2821",4.59770114942529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59770114942529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1455","572dc26bf06ad52a839c380f9ffda128","OTU4090",3.88888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1456","5749d9d846dfd2df08f6679e76581228","OTU280",553,0,0,0,0,0,37,36,0,48,0,69,0,0,0,50,38,0,0,0,0,0,16,0,0,0,0,26,0,0,0,0,0,0,21,0,0,0,0,35,0,0,0,22,0,0,0,0,19,0,0,0,0,0,0,0,0,26,0,16,21,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1457","576ec64273d62fb339e4b0150c778e19","OTU4686",2.92397660818713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92397660818713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
