Id,Phylum_color,Order_color,Name,Domain,Phylum,Class,Order,Family,Genus,Size
OTU1206,#FF8000FF,Others,Chitinophaga,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Chitinophaga,4038
OTU2353,#FF8000FF,Others,Chitinophagaceae,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Flavitalea,2323
OTU123,#FF8000FF,Others,Niastella,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Niastella,21727
OTU289,#FF8000FF,Others,Lacibacter,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Lacibacter,23432
OTU252,#FF8000FF,Others,Chitinophagaceae,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Niastella,8218
OTU486,#FF8000FF,Others,Chitinophagaceae,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Flavitalea,24899
OTU849,#FF8000FF,Others,Niastella,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Niastella,6717
OTU996,#80FF00FF,Others,Verrucomicrobiaceae,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,2521
OTU199,#FF0080FF,Others,Saccharibacteria_genera_incertae_sedis,Bacteria,Candidatus Saccharibacteria,,,,Saccharibacteria_genera_incertae_sedis,28226
OTU341,deepskyblue,Others,Gp16,Bacteria,Acidobacteria,Acidobacteria_Gp16,,,Gp16,61592
OTU49,deepskyblue,Others,Gp16,Bacteria,Acidobacteria,Acidobacteria_Gp16,,,Gp16,5017
OTU771,deepskyblue,Others,Gp16,Bacteria,Acidobacteria,Acidobacteria_Gp16,,,Gp16,30104
OTU306,deepskyblue,Others,Aridibacter,Bacteria,Acidobacteria,Acidobacteria_Gp4,,,Aridibacter,45852
OTU646,#FF0080FF,Others,Saccharibacteria_genera_incertae_sedis,Bacteria,Candidatus Saccharibacteria,,,,Saccharibacteria_genera_incertae_sedis,9691
OTU659,deepskyblue,Others,Gp10,Bacteria,Acidobacteria,Acidobacteria_Gp10,,,Gp10,30805
OTU270,#80FF00FF,Others,Spartobacteria_genera_incertae_sedis,Bacteria,Verrucomicrobia,Spartobacteria,,,Spartobacteria_genera_incertae_sedis,1371
OTU120,deepskyblue,Others,Aridibacter,Bacteria,Acidobacteria,Acidobacteria_Gp4,,,Aridibacter,3301
OTU35,deepskyblue,Others,Aridibacter,Bacteria,Acidobacteria,Acidobacteria_Gp4,,,Aridibacter,92334
OTU1169,#80FF00FF,Others,Subdivision3_genera_incertae_sedis,Bacteria,Verrucomicrobia,Subdivision3,,,Subdivision3_genera_incertae_sedis,11612
OTU712,deepskyblue,Others,Gp16,Bacteria,Acidobacteria,Acidobacteria_Gp16,,,Gp16,30190
OTU158,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Xanthobacteraceae,Pseudolabrys,7854
OTU16,orangered,Rhizobiales,Mesorhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,32795
OTU603,orangered,Rhizobiales,Hyphomicrobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,13917
OTU31,orangered,Rhizobiales,Ensifer,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Ensifer,8052
OTU46,orangered,Rhizobiales,Ensifer,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Ensifer,12367
OTU2,orangered,Rhizobiales,Rhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,88687
OTU14,orangered,Rhizobiales,Rhizobiaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Ensifer,6687
OTU399,orangered,Rhizobiales,Hyphomicrobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,19192
OTU47,orangered,Rhizobiales,Rhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,3224
OTU28,orangered,Rhizobiales,Devosia,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Devosia,65867
OTU51,orangered,Rhizobiales,Labrys,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Xanthobacteraceae,Labrys,21898
OTU87,orangered,Rhizobiales,Ensifer,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Ensifer,45691
OTU698,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Beijerinckiaceae,Methyloferula,25532
OTU76,orangered,Rhizobiales,Bradyrhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,16535
OTU163,orangered,Rhizobiales,Rhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,9651
OTU1329,orangered,Rhizobiales,Ensifer,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Ensifer,4062
OTU57,orangered,Rhizobiales,Bosea,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Bradyrhizobiaceae,Bosea,54839
OTU18,orangered,Rhizobiales,Bradyrhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,105730
OTU62,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiales_incertae_sedis,Vasilyevaea,18756
OTU5,orangered,Rhizobiales,Rhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,40427
OTU251,orangered,Rhizobiales,Devosia,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Devosia,16108
OTU29,orangered,Rhizobiales,Rhizobiaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,44505
OTU955,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Ensifer,5363
OTU513,orangered,Rhizobiales,Rhizobiaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,5448
OTU2028,orangered,Rhizobiales,Ensifer,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Ensifer,1357
OTU121,orangered,Rhizobiales,Rhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,14058
OTU213,orangered,Rhizobiales,Devosia,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Devosia,16785
OTU404,orangered,Rhizobiales,Hyphomicrobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,26780
OTU92,orangered,Rhizobiales,Mesorhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1998
OTU388,orangered,Rhizobiales,Neorhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Neorhizobium,17061
OTU360,orangered,Rhizobiales,Hyphomicrobiaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Rhodomicrobium,18402
OTU2583,orangered,Rhizobiales,Phyllobacteriaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Phyllobacteriaceae,Aminobacter,1374
OTU15,orangered,Rhizobiales,Rhizobiaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Rhizobium,85802
OTU12,orangered,Rhizobiales,Rhizobiales,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Devosia,69460
OTU48,orangered,Rhizobiales,Devosia,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Hyphomicrobiaceae,Devosia,18349
OTU212,orangered,Rhizobiales,Rhizobiaceae,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiaceae,Shinella,4072
OTU426,orangered,Rhizobiales,Bosea,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Bradyrhizobiaceae,Bosea,7273
OTU44,orangered,Rhizobiales,Bradyrhizobium,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,65218
OTU187,orangered,Rhizobiales,Microvirga,Bacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Methylobacteriaceae,Microvirga,1215
OTU317,orangered,Sphingomonadales,Erythrobacter,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Erythrobacteraceae,Erythrobacter,67385
OTU396,orangered,Sphingomonadales,Sphingopyxis,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,56775
OTU73,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1280
OTU295,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,21046
OTU576,orangered,Sphingomonadales,Sphingomonadaceae,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,9519
OTU285,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,24381
OTU1067,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,4853
OTU67,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,4585
OTU393,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,8349
OTU40,orangered,Sphingomonadales,Sphingomonadaceae,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,33916
OTU157,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,5104
OTU177,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,1813
OTU431,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,32297
OTU64,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,4406
OTU71,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,2521
OTU429,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,4388
OTU425,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,20132
OTU202,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,31638
OTU24,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,13082
OTU101,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,29292
OTU37,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,32679
OTU78,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,40109
OTU36,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,70485
OTU7,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,55369
OTU173,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1146
OTU653,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,24425
OTU60,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,17369
OTU32,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,46323
OTU392,orangered,Sphingomonadales,Sphingomonadaceae,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,21059
OTU105,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,80971
OTU10,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,60576
OTU837,orangered,Sphingomonadales,Sphingomonadaceae,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sandaracinobacter,18483
OTU19,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,17872
OTU144,orangered,Sphingomonadales,Novosphingobium,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,3198
OTU9,orangered,Sphingomonadales,Sphingomonadaceae,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Novosphingobium,19240
OTU63,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,4315
OTU472,orangered,Sphingomonadales,Sphingomonas,Bacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadales,Sphingomonadaceae,Sphingomonas,31009
OTU203,#0080FFFF,Xanthomonadales,Pseudoxanthomonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,22911
OTU738,#0080FFFF,Xanthomonadales,Steroidobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Steroidobacter,29936
OTU191,#0080FFFF,Xanthomonadales,Steroidobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Steroidobacter,24124
OTU533,#0080FFFF,Xanthomonadales,Steroidobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Steroidobacter,15328
OTU710,#0080FFFF,Xanthomonadales,Xanthomonadaceae,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Luteimonas,15003
OTU1186,#0080FFFF,Xanthomonadales,Steroidobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Steroidobacter,8247
OTU503,#0080FFFF,Xanthomonadales,Xanthomonadaceae,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,31439
OTU235,#0080FFFF,Xanthomonadales,Xanthomonadaceae,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Dokdonella,11965
OTU114,#0080FFFF,Xanthomonadales,Lysobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,12407
OTU1815,#0080FFFF,Xanthomonadales,Xanthomonadales,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Fontimonas,4048
OTU246,#0080FFFF,Xanthomonadales,Arenimonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Arenimonas,37145
OTU446,#0080FFFF,Xanthomonadales,Povalibacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Povalibacter,15121
OTU205,#0080FFFF,Xanthomonadales,Xanthomonadaceae,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Rudaea,2562
OTU113,#0080FFFF,Xanthomonadales,Xanthomonadaceae,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,5058
OTU333,#0080FFFF,Xanthomonadales,Povalibacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Povalibacter,1461
OTU451,#0080FFFF,Xanthomonadales,Luteimonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Luteimonas,36453
OTU944,#0080FFFF,Xanthomonadales,Rhodanobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,2582
OTU435,#0080FFFF,Xanthomonadales,Pseudoxanthomonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,9359
OTU53,#0080FFFF,Xanthomonadales,Steroidobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Steroidobacter,73271
OTU41,#0080FFFF,Xanthomonadales,Lysobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,50796
OTU72,#0080FFFF,Xanthomonadales,Steroidobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Steroidobacter,46920
OTU107,#0080FFFF,Xanthomonadales,Dokdonella,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Dokdonella,32889
OTU34,#0080FFFF,Xanthomonadales,Xanthomonadaceae,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,4492
OTU942,#0080FFFF,Xanthomonadales,Xanthomonadales,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Fontimonas,6006
OTU43,#0080FFFF,Xanthomonadales,Steroidobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Steroidobacter,90193
OTU93,#0080FFFF,Xanthomonadales,Lysobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Lysobacter,5473
OTU182,#0080FFFF,Xanthomonadales,Pseudoxanthomonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,67761
OTU575,#0080FFFF,Xanthomonadales,Xanthomonadaceae,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Luteimonas,20455
OTU1478,#0080FFFF,Xanthomonadales,Tahibacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Tahibacter,2943
OTU361,#0080FFFF,Xanthomonadales,Steroidobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Steroidobacter,18465
OTU82,#0080FFFF,Xanthomonadales,Xanthomonadaceae,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Thermomonas,1322
OTU415,#0080FFFF,Xanthomonadales,Pseudoxanthomonas,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,39805
OTU261,#0080FFFF,Xanthomonadales,Dokdonella,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Xanthomonadaceae,Dokdonella,5977
OTU147,#0080FFFF,Xanthomonadales,Steroidobacter,Bacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadales,Sinobacteraceae,Steroidobacter,19824
